IdEmpleado,NivelSatisfaccion,SatisfaccionLaboral_Disc,UltimaEvaluacion,UltimaEvaluacion_Disc,ProyectosRealizados,ProyectosRealizados_Disc,HorasMensuales,HorasMensuales_Disc,Antiguedad,Antiguedad_Disc,AccidentesTrabajo,AccidentesTrabajo_Disc,Ascendido,Ascendido_Disc,AreaTrabajo,NivelSalarial,Renuncia,Renuncia_Disc
13004,0.61,Apenas Satisfecho,0.42,Media,3,[2-3],104,[90-149],2,[2-4],0,NO,0,NO,RRHH,Medio,0,NO
13007,0.56,Apenas Satisfecho,0.74,Buena,3,[2-3],154,[150-199],2,[2-4],0,NO,0,NO,RRHH,Medio,0,NO
13011,0.78,Satisfecho,0.59,Media,5,[4-5],236,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,0,NO
13015,0.5,Insatisfecho,0.75,Buena,3,[2-3],204,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,0,NO
13017,0.44,Insatisfecho,0.37,Baja,2,[2-3],219,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13018,0.95,Satisfecho,0.67,Buena,4,[4-5],261,[250-320],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13019,0.9,Satisfecho,0.65,Buena,3,[2-3],254,[250-320],2,[2-4],0,NO,0,NO,Logistica,Alto,0,NO
13023,0.97,Satisfecho,0.93,Excelente,5,[4-5],137,[90-149],2,[2-4],1,SI,0,NO,Logistica,Bajo,0,NO
13026,0.88,Satisfecho,0.61,Buena,4,[4-5],177,[150-199],4,[2-4],1,SI,0,NO,Logistica,Bajo,0,NO
13031,0.9,Satisfecho,0.74,Buena,3,[2-3],193,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13034,0.68,Apenas Satisfecho,0.66,Buena,4,[4-5],229,[200-249],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13036,0.77,Satisfecho,0.5,Media,3,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13042,0.59,Apenas Satisfecho,0.39,Baja,5,[4-5],200,[150-199],4,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13043,0.87,Satisfecho,0.72,Buena,2,[2-3],154,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13044,0.47,Insatisfecho,0.53,Media,3,[2-3],111,[90-149],4,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
13052,0.63,Apenas Satisfecho,0.64,Buena,3,[2-3],180,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
13054,0.71,Satisfecho,0.68,Buena,5,[4-5],226,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13061,0.61,Apenas Satisfecho,0.73,Buena,5,[4-5],156,[150-199],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13065,0.58,Apenas Satisfecho,0.38,Baja,4,[4-5],203,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
13072,0.76,Satisfecho,0.94,Excelente,3,[2-3],189,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13077,0.96,Satisfecho,0.68,Buena,3,[2-3],132,[90-149],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13078,0.26,Insatisfecho,0.69,Buena,5,[4-5],213,[200-249],2,[2-4],0,NO,0,NO,Contabilidad,Alto,0,NO
13081,0.87,Satisfecho,0.71,Buena,4,[4-5],157,[150-199],2,[2-4],0,NO,0,NO,RRHH,Medio,0,NO
13085,0.62,Apenas Satisfecho,0.71,Buena,4,[4-5],268,[250-320],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13087,0.66,Apenas Satisfecho,0.91,Excelente,3,[2-3],191,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13088,0.53,Apenas Satisfecho,0.81,Excelente,3,[2-3],275,[250-320],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13090,1,Satisfecho,0.88,Excelente,6,[6-7],201,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13092,0.65,Apenas Satisfecho,0.67,Buena,3,[2-3],240,[200-249],2,[2-4],1,SI,0,NO,Soporte Tecnico,Bajo,0,NO
13095,0.48,Insatisfecho,0.86,Excelente,5,[4-5],198,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13096,0.67,Apenas Satisfecho,0.87,Excelente,5,[4-5],254,[250-320],2,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13097,0.73,Satisfecho,0.94,Excelente,4,[4-5],262,[250-320],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13109,0.82,Satisfecho,0.93,Excelente,3,[2-3],247,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13113,0.66,Apenas Satisfecho,0.91,Excelente,4,[4-5],234,[200-249],2,[2-4],1,SI,0,NO,Tecnologia,Medio,0,NO
13118,1,Satisfecho,0.73,Buena,5,[4-5],189,[150-199],3,[2-4],1,SI,0,NO,Produccion,Bajo,0,NO
13121,0.92,Satisfecho,0.64,Buena,4,[4-5],217,[200-249],4,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
13127,0.98,Satisfecho,0.67,Buena,4,[4-5],209,[200-249],6,[5-7],0,NO,0,NO,Marketing,Bajo,0,NO
13128,0.79,Satisfecho,0.79,Buena,4,[4-5],231,[200-249],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13130,0.64,Apenas Satisfecho,0.9,Excelente,5,[4-5],266,[250-320],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13135,0.56,Apenas Satisfecho,0.81,Excelente,4,[4-5],188,[150-199],3,[2-4],1,SI,0,NO,Marketing,Bajo,0,NO
13142,0.8,Satisfecho,0.82,Excelente,4,[4-5],271,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13145,0.58,Apenas Satisfecho,0.97,Excelente,3,[2-3],274,[250-320],4,[2-4],1,SI,1,SI,Ventas,Medio,0,NO
13146,0.75,Satisfecho,0.63,Buena,4,[4-5],209,[200-249],3,[2-4],0,NO,1,SI,Ventas,Medio,0,NO
13149,0.92,Satisfecho,0.6,Media,5,[4-5],236,[200-249],3,[2-4],1,SI,1,SI,Ventas,Medio,0,NO
13156,0.62,Apenas Satisfecho,0.51,Media,4,[4-5],193,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Alto,0,NO
13162,0.93,Satisfecho,0.9,Excelente,4,[4-5],256,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13177,0.66,Apenas Satisfecho,0.89,Excelente,4,[4-5],169,[150-199],4,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13185,0.67,Apenas Satisfecho,0.63,Buena,3,[2-3],227,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13191,0.97,Satisfecho,0.63,Buena,5,[4-5],258,[250-320],2,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13192,0.77,Satisfecho,0.59,Media,4,[4-5],273,[250-320],2,[2-4],0,NO,0,NO,Tecnologia,Alto,0,NO
13197,0.59,Apenas Satisfecho,0.65,Buena,5,[4-5],265,[250-320],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13205,0.8,Satisfecho,0.71,Buena,4,[4-5],161,[150-199],4,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
13207,0.67,Apenas Satisfecho,0.49,Media,3,[2-3],224,[200-249],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
13208,0.63,Apenas Satisfecho,0.57,Media,3,[2-3],242,[200-249],3,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
13214,0.13,Insatisfecho,0.5,Media,3,[2-3],137,[90-149],5,[5-7],0,NO,0,NO,Servicios,Bajo,0,NO
13215,0.83,Satisfecho,0.52,Media,5,[4-5],217,[200-249],3,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
13219,0.49,Insatisfecho,0.67,Buena,2,[2-3],190,[150-199],8,[8-10],0,NO,0,NO,Marketing,Medio,0,NO
13221,0.81,Satisfecho,0.55,Media,4,[4-5],217,[200-249],8,[8-10],0,NO,0,NO,Contabilidad,Medio,0,NO
13223,0.21,Insatisfecho,0.7,Buena,3,[2-3],238,[200-249],8,[8-10],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13231,0.78,Satisfecho,0.96,Excelente,2,[2-3],285,[250-320],3,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
13234,0.96,Satisfecho,0.89,Excelente,3,[2-3],142,[90-149],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13238,0.86,Satisfecho,0.82,Excelente,4,[4-5],274,[250-320],2,[2-4],1,SI,0,NO,Ventas,Bajo,0,NO
13239,0.57,Apenas Satisfecho,0.72,Buena,4,[4-5],214,[200-249],2,[2-4],1,SI,0,NO,Ventas,Bajo,0,NO
13246,0.83,Satisfecho,0.52,Media,2,[2-3],149,[90-149],2,[2-4],1,SI,0,NO,Ventas,Bajo,0,NO
13258,0.95,Satisfecho,0.9,Excelente,3,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13266,0.59,Apenas Satisfecho,0.54,Media,4,[4-5],178,[150-199],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13269,0.95,Satisfecho,0.53,Media,3,[2-3],174,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13273,0.9,Satisfecho,0.73,Buena,2,[2-3],203,[200-249],4,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13279,0.51,Apenas Satisfecho,0.62,Buena,4,[4-5],185,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Bajo,0,NO
13286,0.9,Satisfecho,0.93,Excelente,3,[2-3],209,[200-249],3,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13292,0.48,Insatisfecho,0.74,Buena,2,[2-3],271,[250-320],8,[8-10],1,SI,0,NO,Gerencia,Medio,0,NO
13298,0.9,Satisfecho,0.49,Media,3,[2-3],259,[250-320],6,[5-7],0,NO,0,NO,Tecnologia,Medio,0,NO
13300,0.59,Apenas Satisfecho,0.73,Buena,3,[2-3],172,[150-199],6,[5-7],0,NO,0,NO,Produccion,Medio,0,NO
13303,0.86,Satisfecho,0.82,Excelente,4,[4-5],212,[200-249],2,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13306,0.51,Apenas Satisfecho,0.63,Buena,4,[4-5],198,[150-199],2,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
13309,0.57,Apenas Satisfecho,0.64,Buena,3,[2-3],188,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
13312,0.96,Satisfecho,0.85,Excelente,4,[4-5],247,[200-249],3,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
13314,0.96,Satisfecho,0.82,Excelente,4,[4-5],244,[200-249],3,[2-4],0,NO,0,NO,Logistica,Alto,0,NO
13316,0.85,Satisfecho,0.87,Excelente,6,[6-7],232,[200-249],5,[5-7],0,NO,0,NO,Gerencia,Alto,0,NO
13317,0.37,Insatisfecho,0.49,Media,3,[2-3],177,[150-199],3,[2-4],0,NO,0,NO,Marketing,Alto,0,NO
13324,0.85,Satisfecho,0.94,Excelente,5,[4-5],235,[200-249],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13326,0.76,Satisfecho,0.67,Buena,5,[4-5],243,[200-249],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13328,0.6,Apenas Satisfecho,0.79,Buena,4,[4-5],262,[250-320],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13332,0.68,Apenas Satisfecho,0.89,Excelente,5,[4-5],218,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
13335,0.99,Satisfecho,0.86,Excelente,3,[2-3],167,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13338,0.25,Insatisfecho,0.9,Excelente,6,[6-7],229,[200-249],8,[8-10],0,NO,0,NO,Ventas,Medio,0,NO
13345,0.62,Apenas Satisfecho,0.84,Excelente,3,[2-3],270,[250-320],6,[5-7],0,NO,0,NO,RRHH,Medio,0,NO
13348,0.88,Satisfecho,0.91,Excelente,4,[4-5],233,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,0,NO
13353,0.87,Satisfecho,0.55,Media,4,[4-5],197,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,0,NO
13358,0.95,Satisfecho,0.61,Buena,3,[2-3],224,[200-249],2,[2-4],1,SI,0,NO,Logistica,Bajo,0,NO
13365,0.37,Insatisfecho,0.69,Buena,2,[2-3],146,[90-149],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13367,0.7,Apenas Satisfecho,0.88,Excelente,4,[4-5],180,[150-199],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13370,0.69,Apenas Satisfecho,0.55,Media,3,[2-3],172,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13372,0.74,Satisfecho,0.64,Buena,3,[2-3],136,[90-149],2,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13374,0.78,Satisfecho,0.89,Excelente,4,[4-5],137,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13375,0.77,Satisfecho,0.75,Buena,4,[4-5],191,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13383,0.65,Apenas Satisfecho,0.91,Excelente,4,[4-5],243,[200-249],5,[5-7],1,SI,0,NO,Tecnologia,Medio,0,NO
13388,0.65,Apenas Satisfecho,1,Excelente,4,[4-5],229,[200-249],4,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
13390,0.61,Apenas Satisfecho,0.96,Excelente,3,[2-3],214,[200-249],2,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13398,0.8,Satisfecho,0.75,Buena,4,[4-5],224,[200-249],3,[2-4],0,NO,1,SI,Ventas,Medio,0,NO
13401,0.48,Insatisfecho,0.67,Buena,3,[2-3],183,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13410,0.56,Apenas Satisfecho,0.87,Excelente,3,[2-3],146,[90-149],10,[8-10],0,NO,0,NO,Ventas,Bajo,0,NO
13411,0.84,Satisfecho,0.85,Excelente,4,[4-5],207,[200-249],10,[8-10],0,NO,0,NO,Ventas,Bajo,0,NO
13413,0.53,Apenas Satisfecho,0.64,Buena,3,[2-3],143,[90-149],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13420,0.93,Satisfecho,0.73,Buena,4,[4-5],283,[250-320],7,[5-7],0,NO,0,NO,Ventas,Alto,0,NO
13424,0.97,Satisfecho,0.55,Media,5,[4-5],212,[200-249],6,[5-7],0,NO,0,NO,Ventas,Alto,0,NO
13425,0.93,Satisfecho,0.95,Excelente,5,[4-5],176,[150-199],6,[5-7],0,NO,1,SI,Contabilidad,Medio,0,NO
13427,0.52,Apenas Satisfecho,0.84,Excelente,3,[2-3],261,[250-320],8,[8-10],0,NO,1,SI,Contabilidad,Bajo,0,NO
13429,0.55,Apenas Satisfecho,0.4,Baja,3,[2-3],139,[90-149],8,[8-10],0,NO,1,SI,RRHH,Medio,0,NO
13433,0.96,Satisfecho,0.48,Media,3,[2-3],202,[200-249],6,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13435,0.97,Satisfecho,0.66,Buena,5,[4-5],234,[200-249],6,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13439,0.48,Insatisfecho,0.93,Excelente,3,[2-3],150,[90-149],10,[8-10],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13441,0.63,Apenas Satisfecho,0.61,Buena,5,[4-5],186,[150-199],10,[8-10],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13443,0.79,Satisfecho,0.83,Excelente,3,[2-3],126,[90-149],10,[8-10],1,SI,0,NO,Logistica,Bajo,0,NO
13447,0.65,Apenas Satisfecho,0.62,Buena,4,[4-5],258,[250-320],2,[2-4],0,NO,0,NO,Logistica,Alto,0,NO
13448,0.92,Satisfecho,0.85,Excelente,3,[2-3],207,[200-249],2,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13457,0.48,Insatisfecho,0.81,Excelente,4,[4-5],149,[90-149],2,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
13470,0.76,Satisfecho,0.77,Buena,4,[4-5],169,[150-199],10,[8-10],0,NO,0,NO,Gerencia,Medio,0,NO
13472,0.74,Satisfecho,0.6,Media,4,[4-5],274,[250-320],10,[8-10],1,SI,0,NO,Gerencia,Medio,0,NO
13473,0.81,Satisfecho,0.85,Excelente,4,[4-5],134,[90-149],10,[8-10],1,SI,0,NO,Gerencia,Medio,0,NO
13475,0.98,Satisfecho,0.98,Excelente,4,[4-5],170,[150-199],10,[8-10],0,NO,0,NO,Tecnologia,Medio,0,NO
13482,0.16,Insatisfecho,0.93,Excelente,5,[4-5],210,[200-249],7,[5-7],0,NO,1,SI,Gerencia,Medio,0,NO
13483,0.58,Apenas Satisfecho,0.59,Media,3,[2-3],207,[200-249],7,[5-7],0,NO,1,SI,Gerencia,Medio,0,NO
13485,0.51,Apenas Satisfecho,0.55,Media,2,[2-3],102,[90-149],7,[5-7],0,NO,1,SI,Gerencia,Medio,0,NO
13488,0.81,Satisfecho,0.62,Buena,3,[2-3],240,[200-249],6,[5-7],0,NO,1,SI,Ventas,Bajo,0,NO
13494,0.61,Apenas Satisfecho,0.42,Media,2,[2-3],103,[90-149],8,[8-10],0,NO,0,NO,Marketing,Medio,0,NO
13499,0.97,Satisfecho,0.41,Media,5,[4-5],135,[90-149],6,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13502,0.18,Insatisfecho,0.61,Buena,5,[4-5],174,[150-199],6,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13511,0.77,Satisfecho,0.75,Buena,6,[6-7],246,[200-249],6,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
13513,0.76,Satisfecho,0.99,Excelente,3,[2-3],133,[90-149],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13516,0.57,Apenas Satisfecho,0.9,Excelente,5,[4-5],145,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
13519,0.72,Satisfecho,0.62,Buena,3,[2-3],243,[200-249],2,[2-4],1,SI,0,NO,RRHH,Bajo,0,NO
13522,0.77,Satisfecho,0.74,Buena,5,[4-5],243,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13523,0.24,Insatisfecho,0.63,Buena,4,[4-5],203,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13524,0.8,Satisfecho,0.96,Excelente,3,[2-3],161,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13531,0.78,Satisfecho,0.77,Buena,3,[2-3],244,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13532,0.57,Apenas Satisfecho,0.82,Excelente,4,[4-5],269,[250-320],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13535,0.84,Satisfecho,0.56,Media,5,[4-5],224,[200-249],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13536,0.23,Insatisfecho,0.94,Excelente,5,[4-5],242,[200-249],4,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13537,0.53,Apenas Satisfecho,0.37,Baja,3,[2-3],180,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13538,0.82,Satisfecho,0.71,Buena,3,[2-3],150,[90-149],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13542,0.94,Satisfecho,0.61,Buena,3,[2-3],140,[90-149],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
13547,0.83,Satisfecho,0.5,Media,6,[6-7],165,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
13548,0.85,Satisfecho,0.67,Buena,3,[2-3],176,[150-199],2,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13552,0.77,Satisfecho,0.54,Media,4,[4-5],139,[90-149],3,[2-4],1,SI,0,NO,Tecnologia,Bajo,0,NO
13559,0.69,Apenas Satisfecho,0.72,Buena,4,[4-5],185,[150-199],10,[8-10],1,SI,0,NO,Gerencia,Alto,0,NO
13570,0.73,Satisfecho,0.77,Buena,3,[2-3],233,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13572,0.62,Apenas Satisfecho,0.75,Buena,5,[4-5],165,[150-199],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13574,0.43,Insatisfecho,0.65,Buena,4,[4-5],124,[90-149],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13578,0.76,Satisfecho,0.8,Buena,5,[4-5],217,[200-249],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13580,0.56,Apenas Satisfecho,0.67,Buena,3,[2-3],270,[250-320],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13583,0.94,Satisfecho,0.59,Media,3,[2-3],151,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13585,0.42,Insatisfecho,0.45,Media,3,[2-3],227,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13601,0.16,Insatisfecho,0.42,Media,3,[2-3],182,[150-199],3,[2-4],1,SI,0,NO,Produccion,Bajo,0,NO
13602,0.49,Insatisfecho,0.6,Media,4,[4-5],264,[250-320],2,[2-4],1,SI,0,NO,Produccion,Bajo,0,NO
13606,0.14,Insatisfecho,0.79,Buena,5,[4-5],271,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13607,0.54,Apenas Satisfecho,0.79,Buena,5,[4-5],249,[200-249],3,[2-4],1,SI,0,NO,Gerencia,Alto,0,NO
13608,0.63,Apenas Satisfecho,0.48,Media,4,[4-5],180,[150-199],4,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13612,0.15,Insatisfecho,0.75,Buena,3,[2-3],150,[90-149],4,[2-4],0,NO,1,SI,Contabilidad,Medio,0,NO
13617,0.6,Apenas Satisfecho,0.62,Buena,3,[2-3],238,[200-249],4,[2-4],0,NO,1,SI,Marketing,Medio,0,NO
13618,0.82,Satisfecho,0.71,Buena,2,[2-3],209,[200-249],5,[5-7],0,NO,1,SI,Marketing,Medio,0,NO
13619,0.86,Satisfecho,0.95,Excelente,4,[4-5],149,[90-149],3,[2-4],0,NO,1,SI,Ventas,Medio,0,NO
13626,0.89,Satisfecho,0.99,Excelente,2,[2-3],258,[250-320],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13628,0.5,Insatisfecho,0.51,Media,5,[4-5],134,[90-149],3,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
13632,0.78,Satisfecho,0.43,Media,4,[4-5],275,[250-320],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
13633,0.81,Satisfecho,0.74,Buena,2,[2-3],228,[200-249],3,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13637,0.8,Satisfecho,0.53,Media,3,[2-3],217,[200-249],3,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13640,0.64,Apenas Satisfecho,0.55,Media,4,[4-5],215,[200-249],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13644,0.91,Satisfecho,0.82,Excelente,4,[4-5],238,[200-249],2,[2-4],0,NO,0,NO,Gerencia,Bajo,0,NO
13645,0.75,Satisfecho,0.89,Excelente,6,[6-7],250,[200-249],2,[2-4],0,NO,0,NO,Marketing,Medio,0,NO
13653,0.61,Apenas Satisfecho,0.81,Excelente,4,[4-5],134,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13656,0.88,Satisfecho,0.67,Buena,5,[4-5],264,[250-320],3,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13659,0.52,Apenas Satisfecho,0.52,Media,4,[4-5],168,[150-199],3,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13661,0.5,Insatisfecho,0.77,Buena,3,[2-3],267,[250-320],2,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13664,0.82,Satisfecho,0.51,Media,2,[2-3],268,[250-320],2,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13668,0.19,Insatisfecho,0.8,Buena,6,[6-7],157,[150-199],6,[5-7],1,SI,0,NO,Ventas,Bajo,0,NO
13671,0.84,Satisfecho,0.73,Buena,4,[4-5],197,[150-199],3,[2-4],0,NO,1,SI,Soporte Tecnico,Bajo,0,NO
13679,0.55,Apenas Satisfecho,0.67,Buena,3,[2-3],150,[90-149],2,[2-4],0,NO,1,SI,Ventas,Bajo,0,NO
13680,0.59,Apenas Satisfecho,0.62,Buena,3,[2-3],166,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13681,0.91,Satisfecho,0.8,Buena,5,[4-5],169,[150-199],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13684,0.73,Satisfecho,0.54,Media,4,[4-5],167,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13687,0.67,Apenas Satisfecho,0.65,Buena,3,[2-3],265,[250-320],3,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13690,0.57,Apenas Satisfecho,0.78,Buena,3,[2-3],134,[90-149],3,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
13692,0.61,Apenas Satisfecho,0.6,Media,3,[2-3],255,[250-320],2,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
13693,0.83,Satisfecho,0.73,Buena,4,[4-5],157,[150-199],2,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
13694,0.87,Satisfecho,0.97,Excelente,5,[4-5],151,[150-199],3,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
13698,0.68,Apenas Satisfecho,0.99,Excelente,3,[2-3],159,[150-199],2,[2-4],0,NO,0,NO,Contabilidad,Medio,0,NO
13707,0.77,Satisfecho,0.75,Buena,3,[2-3],170,[150-199],7,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
13708,0.31,Insatisfecho,0.86,Excelente,3,[2-3],266,[250-320],7,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
13711,0.65,Apenas Satisfecho,0.77,Buena,4,[4-5],205,[200-249],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13712,0.49,Insatisfecho,0.36,Baja,2,[2-3],192,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13720,0.55,Apenas Satisfecho,0.52,Media,4,[4-5],168,[150-199],8,[8-10],0,NO,0,NO,Logistica,Bajo,0,NO
13723,0.72,Satisfecho,0.88,Excelente,5,[4-5],216,[200-249],10,[8-10],1,SI,0,NO,Logistica,Medio,0,NO
13726,0.39,Insatisfecho,0.52,Media,2,[2-3],102,[90-149],8,[8-10],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13727,0.93,Satisfecho,0.87,Excelente,4,[4-5],139,[90-149],8,[8-10],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
13730,0.63,Apenas Satisfecho,0.93,Excelente,4,[4-5],233,[200-249],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
13742,0.6,Apenas Satisfecho,0.65,Buena,2,[2-3],225,[200-249],10,[8-10],0,NO,0,NO,Gerencia,Alto,0,NO
